#,Date-Time (CDT),Temperature (°F) ,RH (%) ,Dew Point (°F) 
11411,06/11/2024 02:50:00,74.52,34.230,44.52
11412,06/11/2024 02:55:00,74.46,34.300,44.53
11413,06/11/2024 03:00:00,74.43,34.300,44.49
11414,06/11/2024 03:05:00,74.34,34.350,44.45
11415,06/11/2024 03:10:00,74.30,34.230,44.33
11416,06/11/2024 03:15:00,74.25,34.280,44.32
11417,06/11/2024 03:20:00,74.16,34.300,44.26
11418,06/11/2024 03:25:00,74.12,34.350,44.26
11419,06/11/2024 03:30:00,74.08,34.400,44.27
11420,06/11/2024 03:35:00,74.03,34.420,44.24
11421,06/11/2024 03:40:00,73.99,34.570,44.32
11422,06/11/2024 03:45:00,73.94,34.590,44.29
11423,06/11/2024 03:50:00,73.87,34.620,44.24
11424,06/11/2024 03:55:00,73.81,34.640,44.22
11425,06/11/2024 04:00:00,73.78,34.740,44.26
11426,06/11/2024 04:05:00,73.72,34.670,44.16
11427,06/11/2024 04:10:00,73.65,34.550,44.00
11428,06/11/2024 04:15:00,73.60,34.400,43.84
11429,06/11/2024 04:20:00,73.56,34.280,43.72
11430,06/11/2024 04:25:00,73.51,34.420,43.78
11431,06/11/2024 04:30:00,73.47,34.280,43.64
11432,06/11/2024 04:35:00,73.47,34.280,43.64
11433,06/11/2024 04:40:00,73.47,34.330,43.67
11434,06/11/2024 04:45:00,73.44,34.400,43.70
11435,06/11/2024 04:50:00,73.44,34.420,43.72
11436,06/11/2024 04:55:00,73.38,34.640,43.84
11437,06/11/2024 05:00:00,73.38,34.550,43.76
11438,06/11/2024 05:05:00,73.35,34.570,43.75
11439,06/11/2024 05:10:00,73.29,34.720,43.81
11440,06/11/2024 05:15:00,73.29,34.790,43.87
11441,06/11/2024 05:20:00,73.29,34.860,43.92
11442,06/11/2024 05:25:00,73.26,34.810,43.85
11443,06/11/2024 05:30:00,73.26,34.720,43.78
11444,06/11/2024 05:35:00,73.22,34.860,43.86
11445,06/11/2024 05:40:00,73.17,34.720,43.70
11446,06/11/2024 05:45:00,73.17,34.770,43.74
11447,06/11/2024 05:50:00,73.17,34.770,43.74
11448,06/11/2024 05:55:00,73.13,34.840,43.76
11449,06/11/2024 06:00:00,73.13,35.010,43.89
11450,06/11/2024 06:05:00,73.08,34.300,43.31
11451,06/11/2024 06:10:00,73.04,33.860,42.94
11452,06/11/2024 06:15:00,73.00,33.960,42.98
11453,06/11/2024 06:20:00,73.00,34.160,43.13
11454,06/11/2024 06:25:00,72.95,33.790,42.80
11455,06/11/2024 06:30:00,72.91,33.720,42.72
11456,06/11/2024 06:35:00,72.91,34.110,43.02
11457,06/11/2024 06:40:00,72.91,35.210,43.84
11458,06/11/2024 06:45:00,72.91,35.500,44.06
11459,06/11/2024 06:50:00,72.86,35.790,44.23
11460,06/11/2024 06:55:00,72.86,35.500,44.01
11461,06/11/2024 07:00:00,72.82,35.350,43.87
11462,06/11/2024 07:05:00,72.82,35.350,43.87
11463,06/11/2024 07:10:00,72.79,35.400,43.88
11464,06/11/2024 07:15:00,72.79,35.500,43.95
11465,06/11/2024 07:20:00,72.79,35.620,44.04
11466,06/11/2024 07:25:00,72.73,35.720,44.06
11467,06/11/2024 07:30:00,72.79,36.300,44.54
11468,06/11/2024 07:35:00,72.73,36.500,44.63
11469,06/11/2024 07:40:00,72.73,36.650,44.74
11470,06/11/2024 07:45:00,72.73,36.550,44.67
11471,06/11/2024 07:50:00,72.73,36.910,44.93
11472,06/11/2024 07:55:00,72.73,37.010,45.00
11473,06/11/2024 08:00:00,72.73,36.770,44.82
11474,06/11/2024 08:05:00,72.70,36.430,44.55
11475,06/11/2024 08:10:00,72.64,36.060,44.23
11476,06/11/2024 08:15:00,72.57,35.840,44.01
11477,06/11/2024 08:20:00,72.57,35.940,44.08
11478,06/11/2024 08:25:00,72.57,36.300,44.35
11479,06/11/2024 08:30:00,72.61,36.820,44.75
11480,06/11/2024 08:35:00,72.61,36.960,44.85
11481,06/11/2024 08:40:00,72.64,37.080,44.97
11482,06/11/2024 08:45:00,72.64,37.260,45.09
11483,06/11/2024 08:50:00,72.64,37.520,45.28
11484,06/11/2024 08:55:00,72.70,37.890,45.58
11485,06/11/2024 09:00:00,72.73,38.110,45.77
11486,06/11/2024 09:05:00,72.70,38.230,45.82
11487,06/11/2024 09:10:00,72.61,38.280,45.78
11488,06/11/2024 09:15:00,72.57,38.350,45.79
11489,06/11/2024 09:20:00,72.57,38.940,46.19
11490,06/11/2024 09:25:00,72.52,39.210,46.33
11491,06/11/2024 09:30:00,72.48,39.230,46.31
11492,06/11/2024 09:35:00,72.48,39.310,46.36
11493,06/11/2024 09:40:00,72.48,39.750,46.66
11494,06/11/2024 09:45:00,72.45,39.990,46.79
11495,06/11/2024 09:50:00,72.45,39.940,46.75
11496,06/11/2024 09:55:00,72.39,39.940,46.71
11497,06/11/2024 10:00:00,72.45,40.090,46.85
11498,06/11/2024 10:05:00,72.45,40.360,47.03
11499,06/11/2024 10:10:00,72.45,40.450,47.09
11500,06/11/2024 10:15:00,72.45,40.580,47.17
11501,06/11/2024 10:20:00,72.39,40.720,47.22
11502,06/11/2024 10:25:00,72.39,40.820,47.28
11503,06/11/2024 10:30:00,72.39,40.890,47.33
11504,06/11/2024 10:35:00,72.39,41.090,47.46
11505,06/11/2024 10:40:00,72.39,41.630,47.80
11506,06/11/2024 10:45:00,72.39,42.430,48.31
11507,06/11/2024 10:50:00,72.39,42.820,48.56
11508,06/11/2024 10:55:00,72.39,42.900,48.61
11509,06/11/2024 11:00:00,72.36,42.870,48.56
11510,06/11/2024 11:05:00,72.39,43.020,48.68
11511,06/11/2024 11:10:00,72.36,43.290,48.82
11512,06/11/2024 11:15:00,72.36,43.600,49.01
11513,06/11/2024 11:20:00,72.36,43.950,49.22
11514,06/11/2024 11:25:00,72.36,44.430,49.52
11515,06/11/2024 11:30:00,72.36,44.820,49.75
11516,06/11/2024 11:35:00,72.36,45.140,49.94
11517,06/11/2024 11:40:00,72.36,44.800,49.74
11518,06/11/2024 11:45:00,72.30,44.950,49.78
11519,06/11/2024 11:50:00,72.36,45.090,49.91
11520,06/11/2024 11:55:00,72.36,45.240,50.00
11521,06/11/2024 12:00:00,72.36,45.510,50.16
11522,06/11/2024 12:05:00,72.36,45.730,50.29
11523,06/11/2024 12:10:00,72.39,45.950,50.45
11524,06/11/2024 12:15:00,72.39,46.290,50.65
11525,06/11/2024 12:20:00,72.45,46.440,50.78
11526,06/11/2024 12:25:00,72.45,46.750,50.97
11527,06/11/2024 12:30:00,72.45,47.070,51.15
11528,06/11/2024 12:35:00,72.48,47.410,51.38
11529,06/11/2024 12:40:00,72.48,47.120,51.21
11530,06/11/2024 12:45:00,72.48,47.190,51.25
11531,06/11/2024 12:50:00,72.48,47.310,51.32
11532,06/11/2024 12:55:00,72.48,47.360,51.35
11533,06/11/2024 13:00:00,72.45,47.410,51.35
11534,06/11/2024 13:05:00,72.45,47.410,51.35
11535,06/11/2024 13:10:00,72.45,47.580,51.44
11536,06/11/2024 13:15:00,72.45,47.560,51.43
11537,06/11/2024 13:20:00,72.45,47.730,51.53
11538,06/11/2024 13:25:00,72.45,47.800,51.57
11539,06/11/2024 13:30:00,72.39,47.950,51.60
11540,06/11/2024 13:35:00,72.39,47.780,51.51
11541,06/11/2024 13:40:00,72.39,47.850,51.55
11542,06/11/2024 13:45:00,72.39,47.800,51.52
11543,06/11/2024 13:50:00,72.39,47.780,51.51
11544,06/11/2024 13:55:00,72.39,47.850,51.55
11545,06/11/2024 14:00:00,72.48,47.780,51.59
11546,06/11/2024 14:05:00,72.52,48.190,51.86
11547,06/11/2024 14:10:00,72.61,47.830,51.73
11548,06/11/2024 14:15:00,72.70,47.850,51.83
11549,06/11/2024 14:20:00,72.79,47.750,51.85
11550,06/11/2024 14:25:00,72.86,47.710,51.89
11551,06/11/2024 14:30:00,72.91,47.290,51.70
11552,06/11/2024 14:35:00,73.00,47.170,51.72
11553,06/11/2024 14:40:00,73.04,47.070,51.69
11554,06/11/2024 14:45:00,73.04,46.480,51.35
11555,06/11/2024 14:50:00,73.08,46.410,51.34
11556,06/11/2024 14:55:00,73.13,46.580,51.49
11557,06/11/2024 15:00:00,73.22,46.800,51.70
11558,06/11/2024 15:05:00,73.26,46.950,51.82
11559,06/11/2024 15:10:00,73.26,46.920,51.81
11560,06/11/2024 15:15:00,73.29,46.950,51.85
11561,06/11/2024 15:20:00,73.38,50.220,53.77
11562,06/11/2024 15:25:00,73.56,52.560,55.19
11563,06/11/2024 15:30:00,73.72,51.810,54.94
11564,06/11/2024 15:35:00,73.81,51.540,54.88
11565,06/11/2024 15:40:00,73.94,52.170,55.33
11566,06/11/2024 15:45:00,74.08,50.880,54.77
11567,06/11/2024 15:50:00,74.08,50.710,54.68
11568,06/11/2024 15:55:00,74.08,49.950,54.27
11569,06/11/2024 16:00:00,74.08,49.490,54.01
11570,06/11/2024 16:05:00,74.12,49.370,53.98
11571,06/11/2024 16:10:00,74.12,49.070,53.82
11572,06/11/2024 16:15:00,74.12,48.930,53.73
11573,06/11/2024 16:20:00,74.12,48.930,53.73
11574,06/11/2024 16:25:00,74.25,50.000,54.44
11575,06/11/2024 16:30:00,74.64,58.790,59.30
11576,06/11/2024 16:35:00,74.95,59.640,60.00
11577,06/11/2024 16:40:00,75.04,56.790,58.70
11578,06/11/2024 16:45:00,75.07,55.350,58.02
11579,06/11/2024 16:50:00,74.95,52.950,56.67
11580,06/11/2024 16:55:00,74.86,52.830,56.53
11581,06/11/2024 17:00:00,74.86,52.560,56.39
11582,06/11/2024 17:05:00,74.86,52.640,56.42
11583,06/11/2024 17:10:00,74.89,52.910,56.60
11584,06/11/2024 17:15:00,74.89,53.150,56.73
11585,06/11/2024 17:20:00,74.95,53.320,56.87
11586,06/11/2024 17:25:00,74.98,53.560,57.03
11587,06/11/2024 17:30:00,75.04,53.690,57.14
11588,06/11/2024 17:35:00,75.07,53.860,57.26
11589,06/11/2024 17:40:00,75.11,54.030,57.38
11590,06/11/2024 17:45:00,75.16,53.610,57.22
11591,06/11/2024 17:50:00,75.16,53.200,57.00
11592,06/11/2024 17:55:00,75.16,53.170,56.99
11593,06/11/2024 18:00:00,75.33,60.990,60.98
11594,06/11/2024 18:05:00,75.42,57.500,59.40
11595,06/11/2024 18:10:00,75.42,56.030,58.68
11596,06/11/2024 18:15:00,75.38,55.350,58.30
11597,06/11/2024 18:20:00,75.29,55.490,58.29
11598,06/11/2024 18:25:00,75.20,55.490,58.21
11599,06/11/2024 18:30:00,75.16,55.690,58.28
11600,06/11/2024 18:35:00,75.16,55.690,58.28
11601,06/11/2024 18:40:00,75.16,55.690,58.28
11602,06/11/2024 18:45:00,75.16,55.740,58.30
11603,06/11/2024 18:50:00,75.11,54.910,57.83
11604,06/11/2024 18:55:00,75.11,54.640,57.69
11605,06/11/2024 19:00:00,75.07,54.570,57.62
11606,06/11/2024 19:05:00,75.07,54.470,57.57
11607,06/11/2024 19:10:00,75.04,54.470,57.54
11608,06/11/2024 19:15:00,75.04,54.490,57.55
11609,06/11/2024 19:20:00,75.04,54.610,57.62
11610,06/11/2024 19:25:00,75.04,54.640,57.63
11611,06/11/2024 19:30:00,75.04,54.520,57.57
11612,06/11/2024 19:35:00,75.04,54.590,57.60
11613,06/11/2024 19:40:00,74.98,54.910,57.71
11614,06/11/2024 19:45:00,74.98,54.880,57.70
11615,06/11/2024 19:50:00,75.04,54.830,57.73
11616,06/11/2024 19:55:00,75.04,54.860,57.74
11617,06/11/2024 20:00:00,75.04,54.830,57.73
11618,06/11/2024 20:05:00,75.07,54.830,57.76
11619,06/11/2024 20:10:00,75.07,54.830,57.76
11620,06/11/2024 20:15:00,75.07,54.710,57.70
11621,06/11/2024 20:20:00,75.07,54.640,57.66
11622,06/11/2024 20:25:00,75.11,54.640,57.69
11623,06/11/2024 20:30:00,75.07,54.640,57.66
11624,06/11/2024 20:35:00,75.07,54.470,57.57
11625,06/11/2024 20:40:00,75.07,54.420,57.55
11626,06/11/2024 20:45:00,75.07,54.320,57.50
11627,06/11/2024 20:50:00,75.07,54.270,57.47
11628,06/11/2024 20:55:00,75.07,54.170,57.42
11629,06/11/2024 21:00:00,75.04,54.050,57.33
11630,06/11/2024 21:05:00,75.04,53.860,57.23
11631,06/11/2024 21:10:00,75.04,53.860,57.23
11632,06/11/2024 21:15:00,75.04,53.740,57.16
11633,06/11/2024 21:20:00,74.98,53.640,57.06
11634,06/11/2024 21:25:00,74.98,53.470,56.98
11635,06/11/2024 21:30:00,74.95,53.340,56.88
11636,06/11/2024 21:35:00,74.95,53.270,56.84
11637,06/11/2024 21:40:00,74.89,53.120,56.71
11638,06/11/2024 21:45:00,74.89,53.000,56.65
11639,06/11/2024 21:50:00,74.86,52.910,56.57
11640,06/11/2024 21:55:00,74.86,52.760,56.49
11641,06/11/2024 22:00:00,74.82,52.640,56.39
11642,06/11/2024 22:05:00,74.77,52.510,56.28
11643,06/11/2024 22:10:00,74.77,52.420,56.23
11644,06/11/2024 22:15:00,74.73,52.290,56.13
11645,06/11/2024 22:20:00,74.68,52.120,55.99
11646,06/11/2024 22:25:00,74.64,52.100,55.94
11647,06/11/2024 22:30:00,74.64,51.950,55.86
11648,06/11/2024 22:35:00,74.59,51.860,55.76
11649,06/11/2024 22:40:00,74.55,51.760,55.68
11650,06/11/2024 22:45:00,74.52,51.640,55.58
11651,06/11/2024 22:50:00,74.52,51.560,55.54
11652,06/11/2024 22:55:00,74.43,51.440,55.39
11653,06/11/2024 23:00:00,74.37,51.340,55.29
11654,06/11/2024 23:05:00,74.34,51.270,55.22
11655,06/11/2024 23:10:00,74.30,51.200,55.14
11656,06/11/2024 23:15:00,74.25,51.120,55.05
11657,06/11/2024 23:20:00,74.21,51.050,54.98
11658,06/11/2024 23:25:00,74.16,51.050,54.93
11659,06/11/2024 23:30:00,74.12,50.980,54.86
11660,06/11/2024 23:35:00,74.08,50.930,54.80
11661,06/11/2024 23:40:00,74.03,50.850,54.71
11662,06/11/2024 23:45:00,73.99,50.780,54.64
11663,06/11/2024 23:50:00,73.94,50.710,54.55
11664,06/11/2024 23:55:00,73.90,50.610,54.46
11665,06/12/2024 00:00:00,73.87,50.490,54.36
11666,06/12/2024 00:05:00,73.81,50.560,54.35
11667,06/12/2024 00:10:00,73.78,50.510,54.29
11668,06/12/2024 00:15:00,73.72,50.420,54.19
11669,06/12/2024 00:20:00,73.69,50.340,54.12
11670,06/12/2024 00:25:00,73.65,50.370,54.10
11671,06/12/2024 00:30:00,73.60,50.490,54.12
11672,06/12/2024 00:35:00,73.56,50.440,54.06
11673,06/12/2024 00:40:00,73.51,50.340,53.95
11674,06/12/2024 00:45:00,73.47,50.320,53.91
11675,06/12/2024 00:50:00,73.44,50.340,53.89
11676,06/12/2024 00:55:00,73.38,50.510,53.93
11677,06/12/2024 01:00:00,73.35,50.980,54.15
11678,06/12/2024 01:05:00,73.35,52.120,54.76
11679,06/12/2024 01:10:00,73.35,53.250,55.34
11680,06/12/2024 01:15:00,73.38,54.000,55.77
11681,06/12/2024 01:20:00,73.47,54.100,55.90
11682,06/12/2024 01:25:00,73.56,53.910,55.88
11683,06/12/2024 01:30:00,73.69,53.540,55.81
11684,06/12/2024 01:35:00,73.81,53.150,55.73
11685,06/12/2024 01:40:00,73.90,52.810,55.63
11686,06/12/2024 01:45:00,73.90,52.470,55.45
11687,06/12/2024 01:50:00,73.81,52.120,55.19
11688,06/12/2024 01:55:00,73.72,51.930,55.00
11689,06/12/2024 02:00:00,73.69,51.710,54.85
11690,06/12/2024 02:05:00,73.60,51.560,54.69
11691,06/12/2024 02:10:00,73.56,51.390,54.57
11692,06/12/2024 02:15:00,73.47,51.270,54.42
11693,06/12/2024 02:20:00,73.44,51.120,54.31
11694,06/12/2024 02:25:00,73.38,50.950,54.17
11695,06/12/2024 02:30:00,73.35,50.930,54.12
11696,06/12/2024 02:35:00,73.29,50.760,53.98
11697,06/12/2024 02:40:00,73.26,50.680,53.91
11698,06/12/2024 02:45:00,73.22,50.630,53.85
11699,06/12/2024 02:50:00,73.17,50.540,53.74
11700,06/12/2024 02:55:00,73.13,50.490,53.68
11701,06/12/2024 03:00:00,73.13,50.370,53.62
11702,06/12/2024 03:05:00,73.08,50.240,53.50
11703,06/12/2024 03:10:00,73.04,50.200,53.44
11704,06/12/2024 03:15:00,73.00,50.100,53.36
11705,06/12/2024 03:20:00,73.00,50.120,53.37
11706,06/12/2024 03:25:00,72.95,49.950,53.23
11707,06/12/2024 03:30:00,72.91,49.950,53.19
11708,06/12/2024 03:35:00,72.91,49.930,53.18
11709,06/12/2024 03:40:00,72.86,49.880,53.10
11710,06/12/2024 03:45:00,72.82,49.760,53.00
11711,06/12/2024 03:50:00,72.79,49.660,52.92
11712,06/12/2024 03:55:00,72.73,49.660,52.87
11713,06/12/2024 04:00:00,72.70,49.560,52.78
11714,06/12/2024 04:05:00,72.70,49.510,52.75
11715,06/12/2024 04:10:00,72.64,49.510,52.70
11716,06/12/2024 04:15:00,72.64,49.560,52.73
11717,06/12/2024 04:20:00,72.61,49.560,52.70
11718,06/12/2024 04:25:00,72.61,49.580,52.71
11719,06/12/2024 04:30:00,72.61,49.680,52.77
11720,06/12/2024 04:35:00,72.61,49.730,52.79
11721,06/12/2024 04:40:00,72.61,49.730,52.79
11722,06/12/2024 04:45:00,72.61,49.760,52.81
11723,06/12/2024 04:50:00,72.61,49.830,52.85
11724,06/12/2024 04:55:00,72.61,49.880,52.87
11725,06/12/2024 05:00:00,72.61,49.830,52.85
11726,06/12/2024 05:05:00,72.57,49.730,52.76
11727,06/12/2024 05:10:00,72.57,49.760,52.77
11728,06/12/2024 05:15:00,72.52,49.800,52.75
11729,06/12/2024 05:20:00,72.52,49.800,52.75
11730,06/12/2024 05:25:00,72.52,49.800,52.75
11731,06/12/2024 05:30:00,72.48,49.760,52.69
11732,06/12/2024 05:35:00,72.48,49.760,52.69
11733,06/12/2024 05:40:00,72.48,49.730,52.68
11734,06/12/2024 05:45:00,72.48,49.710,52.66
11735,06/12/2024 05:50:00,72.45,49.730,52.64
11736,06/12/2024 05:55:00,72.45,49.780,52.67
11737,06/12/2024 06:00:00,72.45,49.710,52.63
11738,06/12/2024 06:05:00,72.39,49.630,52.54
11739,06/12/2024 06:10:00,72.39,49.630,52.54
11740,06/12/2024 06:15:00,72.39,49.660,52.55
11741,06/12/2024 06:20:00,72.39,49.660,52.55
11742,06/12/2024 06:25:00,72.36,49.610,52.49
11743,06/12/2024 06:30:00,72.36,49.580,52.48
11744,06/12/2024 06:35:00,72.36,49.580,52.48
11745,06/12/2024 06:40:00,72.30,49.370,52.31
11746,06/12/2024 06:45:00,72.30,49.240,52.24
11747,06/12/2024 06:50:00,72.30,49.320,52.28
11748,06/12/2024 06:55:00,72.30,49.460,52.36
11749,06/12/2024 07:00:00,72.39,49.540,52.49
11750,06/12/2024 07:05:00,72.45,49.490,52.51
11751,06/12/2024 07:10:00,72.48,49.440,52.52
11752,06/12/2024 07:15:00,72.52,49.460,52.56
11753,06/12/2024 07:20:00,72.61,49.460,52.64
11754,06/12/2024 07:25:00,72.64,49.540,52.72
11755,06/12/2024 07:30:00,72.70,49.510,52.75
11756,06/12/2024 07:35:00,72.70,49.780,52.90
11757,06/12/2024 07:40:00,72.73,49.850,52.97
11758,06/12/2024 07:45:00,72.82,50.000,53.14
11759,06/12/2024 07:50:00,72.86,50.240,53.30
11760,06/12/2024 07:55:00,72.86,50.440,53.41
11761,06/12/2024 08:00:00,72.86,50.630,53.52
11762,06/12/2024 08:05:00,72.91,50.950,53.74
11763,06/12/2024 08:10:00,72.95,51.200,53.90
11764,06/12/2024 08:15:00,73.00,51.390,54.05
11765,06/12/2024 08:20:00,73.04,51.660,54.23
11766,06/12/2024 08:25:00,73.08,51.860,54.37
11767,06/12/2024 08:30:00,73.13,52.080,54.53
11768,06/12/2024 08:35:00,73.17,52.150,54.60
11769,06/12/2024 08:40:00,73.22,52.220,54.69
11770,06/12/2024 08:45:00,73.26,52.470,54.85
11771,06/12/2024 08:50:00,73.26,52.690,54.97
11772,06/12/2024 08:55:00,73.29,53.270,55.31
11773,06/12/2024 09:00:00,73.29,53.780,55.57
11774,06/12/2024 09:05:00,73.35,54.000,55.73
11775,06/12/2024 09:10:00,73.38,54.270,55.90
11776,06/12/2024 09:15:00,73.38,54.420,55.98
11777,06/12/2024 09:20:00,73.44,54.490,56.07
11778,06/12/2024 09:25:00,73.47,54.540,56.12
11779,06/12/2024 09:30:00,73.47,54.710,56.21
11780,06/12/2024 09:35:00,73.51,54.930,56.35
11781,06/12/2024 09:40:00,73.87,55.350,56.90
11782,06/12/2024 09:45:00,74.55,56.130,57.92
11783,06/12/2024 09:50:00,75.04,56.270,58.45
11784,06/12/2024 09:55:00,75.47,57.180,59.30
11785,06/12/2024 10:00:00,75.85,56.230,59.18
11786,06/12/2024 10:05:00,76.06,55.790,59.16
11787,06/12/2024 10:10:00,76.15,54.170,58.43
11788,06/12/2024 10:15:00,76.24,54.200,58.52
11789,06/12/2024 10:20:00,76.03,54.420,58.43
11790,06/12/2024 10:25:00,75.69,54.610,58.22
11791,06/12/2024 10:30:00,75.51,55.130,58.31
11792,06/12/2024 10:35:00,75.33,55.080,58.12
11793,06/12/2024 10:40:00,75.20,55.270,58.10
11794,06/12/2024 10:45:00,75.11,55.640,58.20
11795,06/12/2024 10:50:00,75.07,55.570,58.13
11796,06/12/2024 10:55:00,75.04,56.350,58.49
11797,06/12/2024 11:00:00,74.98,56.710,58.62
11798,06/12/2024 11:05:00,74.98,56.910,58.71
11799,06/12/2024 11:10:00,75.04,56.810,58.72
11800,06/12/2024 11:15:00,74.98,56.910,58.71
11801,06/12/2024 11:20:00,75.04,57.100,58.86
11802,06/12/2024 11:25:00,75.04,57.230,58.92
11803,06/12/2024 11:30:00,75.04,57.760,59.18
11804,06/12/2024 11:35:00,75.07,58.200,59.43
11805,06/12/2024 11:40:00,75.11,58.980,59.84
11806,06/12/2024 11:45:00,75.16,59.280,60.03
11807,06/12/2024 11:50:00,75.20,59.350,60.09
11808,06/12/2024 11:55:00,75.25,59.250,60.10
11809,06/12/2024 12:00:00,75.25,59.280,60.11
11810,06/12/2024 12:05:00,75.29,59.130,60.07
11811,06/12/2024 12:10:00,75.33,59.200,60.14
11812,06/12/2024 12:15:00,75.33,59.060,60.07
11813,06/12/2024 12:20:00,75.38,59.350,60.26
11814,06/12/2024 12:25:00,75.38,59.670,60.41
11815,06/12/2024 12:30:00,75.47,59.990,60.65
11816,06/12/2024 12:35:00,75.51,60.160,60.76
11817,06/12/2024 12:40:00,75.51,59.940,60.66
11818,06/12/2024 12:45:00,75.51,59.640,60.52
11819,06/12/2024 12:50:00,75.51,59.250,60.33
11820,06/12/2024 12:55:00,75.51,59.030,60.23
11821,06/12/2024 13:00:00,75.54,59.380,60.43
11822,06/12/2024 13:05:00,75.54,59.130,60.31
11823,06/12/2024 13:10:00,75.54,58.720,60.11
11824,06/12/2024 13:15:00,75.54,58.620,60.06
11825,06/12/2024 13:20:00,75.54,58.180,59.85
11826,06/12/2024 13:25:00,75.54,58.180,59.85
11827,06/12/2024 13:30:00,75.54,57.910,59.72
11828,06/12/2024 13:35:00,75.60,58.060,59.84
11829,06/12/2024 13:40:00,75.63,58.330,60.01
11830,06/12/2024 13:45:00,75.63,57.790,59.75
11831,06/12/2024 13:50:00,75.60,57.280,59.46
11832,06/12/2024 13:55:00,75.60,56.640,59.15
11833,06/12/2024 14:00:00,75.60,56.570,59.12
11834,06/12/2024 14:05:00,75.63,56.790,59.26
11835,06/12/2024 14:10:00,75.60,57.010,59.33
11836,06/12/2024 14:15:00,75.60,57.350,59.50
11837,06/12/2024 14:20:00,75.60,56.690,59.18
11838,06/12/2024 14:25:00,75.60,56.840,59.25
11839,06/12/2024 14:30:00,75.54,56.860,59.21
11840,06/12/2024 14:35:00,75.54,57.570,59.56
11841,06/12/2024 14:40:00,75.54,57.590,59.57
11842,06/12/2024 14:45:00,75.54,57.450,59.50
11843,06/12/2024 14:50:00,75.51,57.300,59.39
11844,06/12/2024 14:55:00,75.51,57.150,59.32
11845,06/12/2024 15:00:00,75.51,57.200,59.34
11846,06/12/2024 15:05:00,75.51,57.640,59.56
11847,06/12/2024 15:10:00,75.60,57.840,59.74
11848,06/12/2024 15:15:00,75.69,58.570,60.18
11849,06/12/2024 15:20:00,75.90,60.130,61.12
11850,06/12/2024 15:25:00,76.03,60.420,61.38
11851,06/12/2024 15:30:00,76.15,60.160,61.37
11852,06/12/2024 15:35:00,76.28,60.910,61.84
11853,06/12/2024 15:40:00,76.33,59.380,61.17
11854,06/12/2024 15:45:00,76.37,59.080,61.06
11855,06/12/2024 15:50:00,76.15,57.890,60.28
11856,06/12/2024 15:55:00,75.99,57.280,59.83
11857,06/12/2024 16:00:00,75.81,56.930,59.50
11858,06/12/2024 16:05:00,75.63,56.860,59.29
11859,06/12/2024 16:10:00,75.51,56.470,58.98
11860,06/12/2024 16:15:00,75.38,56.520,58.89
11861,06/12/2024 16:20:00,75.29,56.640,58.87
11862,06/12/2024 16:25:00,75.20,56.670,58.79
11863,06/12/2024 16:30:00,75.11,56.790,58.77
11864,06/12/2024 16:35:00,75.07,56.790,58.74
11865,06/12/2024 16:40:00,74.98,56.710,58.62
11866,06/12/2024 16:45:00,74.89,56.740,58.55
11867,06/12/2024 16:50:00,74.86,56.620,58.45
11868,06/12/2024 16:55:00,74.77,56.740,58.43
11869,06/12/2024 17:00:00,74.73,57.130,58.59
11870,06/12/2024 17:05:00,74.68,57.300,58.62
11871,06/12/2024 17:10:00,74.64,57.570,58.72
11872,06/12/2024 17:15:00,74.59,57.790,58.77
11873,06/12/2024 17:20:00,74.55,58.010,58.84
11874,06/12/2024 17:25:00,74.52,58.200,58.90
11875,06/12/2024 17:30:00,74.46,58.520,59.01
11876,06/12/2024 17:35:00,74.46,58.720,59.10
11877,06/12/2024 17:40:00,74.43,58.790,59.10
11878,06/12/2024 17:45:00,74.43,59.010,59.21
11879,06/12/2024 17:50:00,74.37,58.720,59.02
11880,06/12/2024 17:55:00,74.34,58.590,58.92
11881,06/12/2024 18:00:00,74.30,58.640,58.91
11882,06/12/2024 18:05:00,74.25,59.060,59.06
11883,06/12/2024 18:10:00,74.25,59.350,59.20
11884,06/12/2024 18:15:00,74.21,59.670,59.31
11885,06/12/2024 18:20:00,74.21,59.910,59.43
11886,06/12/2024 18:25:00,74.21,60.110,59.52
11887,06/12/2024 18:30:00,74.16,60.250,59.54
11888,06/12/2024 18:35:00,74.16,60.210,59.51
11889,06/12/2024 18:40:00,74.12,60.110,59.44
11890,06/12/2024 18:45:00,74.12,60.130,59.45
11891,06/12/2024 18:50:00,74.08,59.940,59.32
11892,06/12/2024 18:55:00,74.03,60.080,59.34
11893,06/12/2024 19:00:00,74.03,60.210,59.40
11894,06/12/2024 19:05:00,73.99,60.500,59.50
11895,06/12/2024 19:10:00,73.99,60.720,59.60
11896,06/12/2024 19:15:00,73.99,60.620,59.56
11897,06/12/2024 19:20:00,73.94,60.720,59.55
11898,06/12/2024 19:25:00,73.90,60.770,59.54
11899,06/12/2024 19:30:00,73.90,60.860,59.58
11900,06/12/2024 19:35:00,73.90,60.990,59.64
11901,06/12/2024 19:40:00,73.90,61.280,59.77
11902,06/12/2024 19:45:00,73.90,61.500,59.87
11903,06/12/2024 19:50:00,73.90,61.690,59.96
11904,06/12/2024 19:55:00,73.87,61.990,60.06
11905,06/12/2024 20:00:00,73.87,62.380,60.24
11906,06/12/2024 20:05:00,73.87,62.720,60.39
11907,06/12/2024 20:10:00,73.90,63.040,60.57
11908,06/12/2024 20:15:00,73.87,63.180,60.60
